"date","observed","trend_ssm","slope_ssm"
2023-04-01,420.49,418.730851368605,0.214259233706979
2023-05-01,420.57,418.963518769472,0.214649610200792
2023-06-01,419.58,418.97377983104,0.215107806071553
2023-07-01,417.92,419.077804766041,0.215602861008813
2023-08-01,416.78,419.393891446815,0.216064573813672
2023-09-01,417.18,419.825231362736,0.216454854830049
2023-10-01,418.84,420.303313875499,0.216758323621023
2023-11-01,420.4,420.659628346826,0.217015485458649
2023-12-01,421.5,421.035664138391,0.217219881825046
2024-01-01,422.21,421.282666449193,0.217414395906986
2024-02-01,422.8,421.547020953147,0.217593334513182
2024-03-01,423.41,421.886628692234,0.217731786795892
2024-04-01,423.88,422.120851368606,0.217864767138692
2024-05-01,423.94,422.333518769486,0.217999472050425
2024-06-01,423.22,422.613779831029,0.218113517574755
2024-07-01,421.6,422.75780476603,0.218252146871232
2024-08-01,420.27,422.88389144682,0.218421358137822
2024-09-01,420.59,423.235231362744,0.218546464909155
2024-10-01,422.34,423.803313875502,0.218555590050672
2024-11-01,424.06,424.319628346821,0.218465914051207
2024-12-01,425.21,424.745664138394,0.218307363059181
2025-01-01,426.04,425.112666449179,0.21809947271435
2025-02-01,426.45,425.197020953132,0.217935961081106
2025-03-01,426.58,425.056628692251,0.217891348461134
2025-04-01,426.93,425.170851368608,0.217881134758313
2025-05-01,426.9,425.293518769475,0.217902514489433
2025-06-01,425.86,425.253779831043,0.218009383759621
2025-07-01,424.22,425.377804766038,0.218147438567357
2025-08-01,423.04,425.653891446803,0.218266268211389
2025-09-01,423.15,425.795231362745,0.218410623244768
2025-10-01,424.72,426.183313875512,0.21849867844183
2025-11-01,426.47,426.729628346807,0.218477959135752
2025-12-01,427.35,426.8856641384,0.218477959135752
